provider_id,provider_name,specialty,license_number,years_of_experience,zip_code,state,practice_size,is_hospital_affiliated,electronic_system_type,insurance_networks,office_hours,languages_spoken,certification_dates,rating,patient_demographics
PROV00486,Healthcare Provider 486,Pediatrics,LIC889948,19,74817,CA,Small,1,Legacy,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2017-12-13"", ""board_certification"": ""2023-02-06""}",4.4,"{""pediatric"": 18, ""adult"": 7, ""elderly"": 70}"
PROV00487,Healthcare Provider 487,Internal Medicine,LIC678432,7,14025,TX,Small,1,System C,"Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2018-11-08"", ""board_certification"": ""2019-07-25""}",4.8,"{""pediatric"": 20, ""adult"": 90, ""elderly"": 97}"
PROV00488,Healthcare Provider 488,Family Practice,LIC957692,19,11407,CA,Small,0,System C,"Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2023-03-03"", ""board_certification"": ""2021-01-31""}",3.8,"{""pediatric"": 90, ""adult"": 43, ""elderly"": 87}"
PROV00489,Healthcare Provider 489,Neurology,LIC114390,20,97475,FL,Small,1,System A,"Network1,Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2017-08-29"", ""board_certification"": ""2021-06-29""}",3.2,"{""pediatric"": 30, ""adult"": 71, ""elderly"": 90}"
PROV00490,Healthcare Provider 490,Neurology,LIC687073,19,32738,PA,Large,1,System B,"Network2,Network3,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2022-03-31"", ""board_certification"": ""2016-07-14""}",4.5,"{""pediatric"": 42, ""adult"": 6, ""elderly"": 50}"
PROV00491,Healthcare Provider 491,Orthopedics,LIC126128,5,97505,IL,Medium,0,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2023-04-05"", ""board_certification"": ""2017-09-03""}",5.0,"{""pediatric"": 96, ""adult"": 44, ""elderly"": 54}"
PROV00492,Healthcare Provider 492,Neurology,LIC872291,24,61012,NY,Medium,0,System C,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2022-01-23"", ""board_certification"": ""2020-03-23""}",4.3,"{""pediatric"": 33, ""adult"": 27, ""elderly"": 46}"
PROV00493,Healthcare Provider 493,Pediatrics,LIC717736,15,52907,FL,Small,0,System B,"Network4,Network2,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,Chinese","{""medical_license"": ""2017-11-29"", ""board_certification"": ""2016-06-15""}",3.7,"{""pediatric"": 91, ""adult"": 81, ""elderly"": 24}"
PROV00494,Healthcare Provider 494,Cardiology,LIC559822,32,64205,FL,Medium,1,Legacy,"Network1,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2021-02-09"", ""board_certification"": ""2020-10-15""}",3.9,"{""pediatric"": 75, ""adult"": 95, ""elderly"": 89}"
PROV00495,Healthcare Provider 495,Pediatrics,LIC781543,31,97201,FL,Medium,1,System B,"Network2,Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2016-09-17"", ""board_certification"": ""2022-03-11""}",3.0,"{""pediatric"": 86, ""adult"": 37, ""elderly"": 51}"
PROV00496,Healthcare Provider 496,Neurology,LIC269357,28,84755,FL,Small,1,Legacy,"Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2023-08-19"", ""board_certification"": ""2023-07-30""}",4.1,"{""pediatric"": 85, ""adult"": 23, ""elderly"": 25}"
PROV00497,Healthcare Provider 497,Internal Medicine,LIC966304,7,97736,FL,Medium,0,Legacy,"Network1,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,French","{""medical_license"": ""2022-03-19"", ""board_certification"": ""2016-12-10""}",3.7,"{""pediatric"": 17, ""adult"": 60, ""elderly"": 83}"
PROV00498,Healthcare Provider 498,Family Practice,LIC768779,17,86102,PA,Small,0,System C,"Network2,Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2023-09-11"", ""board_certification"": ""2022-12-16""}",3.2,"{""pediatric"": 85, ""adult"": 23, ""elderly"": 90}"
PROV00499,Healthcare Provider 499,Orthopedics,LIC239133,34,45371,PA,Medium,1,System A,"Network2,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2019-06-06"", ""board_certification"": ""2022-06-04""}",4.6,"{""pediatric"": 37, ""adult"": 47, ""elderly"": 9}"
PROV00500,Healthcare Provider 500,Pediatrics,LIC750332,17,85020,NY,Medium,0,Legacy,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2021-11-08"", ""board_certification"": ""2016-03-25""}",3.4,"{""pediatric"": 27, ""adult"": 6, ""elderly"": 1}"
PROV00501,Healthcare Provider 501,Neurology,LIC307383,4,26535,TX,Large,0,Legacy,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2016-12-12"", ""board_certification"": ""2021-08-03""}",3.7,"{""pediatric"": 55, ""adult"": 59, ""elderly"": 70}"
PROV00502,Healthcare Provider 502,Family Practice,LIC723756,27,73749,CA,Small,0,System A,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,English","{""medical_license"": ""2016-11-29"", ""board_certification"": ""2016-09-30""}",4.4,"{""pediatric"": 67, ""adult"": 95, ""elderly"": 73}"
PROV00503,Healthcare Provider 503,Orthopedics,LIC544854,3,18418,FL,Medium,1,Legacy,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2022-06-20"", ""board_certification"": ""2019-07-30""}",4.0,"{""pediatric"": 98, ""adult"": 73, ""elderly"": 36}"
PROV00504,Healthcare Provider 504,Cardiology,LIC581632,16,42940,TX,Large,1,System A,"Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2020-09-11"", ""board_certification"": ""2017-10-07""}",3.1,"{""pediatric"": 18, ""adult"": 58, ""elderly"": 84}"
PROV00505,Healthcare Provider 505,Orthopedics,LIC701799,31,50522,IL,Large,0,System B,"Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2016-12-09"", ""board_certification"": ""2017-02-15""}",4.1,"{""pediatric"": 23, ""adult"": 65, ""elderly"": 58}"
PROV00506,Healthcare Provider 506,Internal Medicine,LIC213034,6,50828,TX,Medium,1,System B,"Network1,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2019-06-01"", ""board_certification"": ""2023-09-07""}",3.2,"{""pediatric"": 41, ""adult"": 58, ""elderly"": 73}"
PROV00507,Healthcare Provider 507,Pediatrics,LIC859072,22,56705,IL,Large,1,System B,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2021-12-13"", ""board_certification"": ""2016-04-29""}",4.6,"{""pediatric"": 84, ""adult"": 60, ""elderly"": 86}"
PROV00508,Healthcare Provider 508,Pediatrics,LIC485105,23,36639,PA,Medium,0,System B,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2020-10-05"", ""board_certification"": ""2017-09-18""}",4.1,"{""pediatric"": 69, ""adult"": 17, ""elderly"": 4}"
PROV00509,Healthcare Provider 509,Neurology,LIC577843,24,41932,TX,Medium,1,System A,"Network1,Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2016-12-20"", ""board_certification"": ""2022-07-12""}",4.9,"{""pediatric"": 82, ""adult"": 14, ""elderly"": 80}"
PROV00510,Healthcare Provider 510,Pediatrics,LIC205185,15,42991,NY,Large,0,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2021-01-13"", ""board_certification"": ""2018-01-13""}",4.8,"{""pediatric"": 63, ""adult"": 12, ""elderly"": 46}"
PROV00511,Healthcare Provider 511,Neurology,LIC135187,11,81776,PA,Medium,0,System C,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2014-12-16"", ""board_certification"": ""2020-09-16""}",4.5,"{""pediatric"": 24, ""adult"": 59, ""elderly"": 29}"
PROV00512,Healthcare Provider 512,Cardiology,LIC847642,1,35022,TX,Large,0,Legacy,"Network2,Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2020-11-15"", ""board_certification"": ""2023-03-30""}",4.0,"{""pediatric"": 5, ""adult"": 52, ""elderly"": 47}"
PROV00513,Healthcare Provider 513,Family Practice,LIC456843,10,84308,CA,Medium,1,Legacy,"Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2023-09-07"", ""board_certification"": ""2015-12-01""}",4.6,"{""pediatric"": 1, ""adult"": 95, ""elderly"": 89}"
PROV00514,Healthcare Provider 514,Internal Medicine,LIC477218,10,38036,PA,Medium,0,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,French","{""medical_license"": ""2023-01-28"", ""board_certification"": ""2023-06-25""}",4.1,"{""pediatric"": 77, ""adult"": 19, ""elderly"": 59}"
PROV00515,Healthcare Provider 515,Internal Medicine,LIC955695,3,35523,IL,Large,0,System A,"Network1,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2022-11-02"", ""board_certification"": ""2014-12-06""}",3.7,"{""pediatric"": 96, ""adult"": 11, ""elderly"": 49}"
PROV00516,Healthcare Provider 516,Internal Medicine,LIC818730,8,78359,CA,Small,0,Legacy,"Network4,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2018-02-15"", ""board_certification"": ""2019-08-26""}",4.4,"{""pediatric"": 3, ""adult"": 27, ""elderly"": 58}"
PROV00517,Healthcare Provider 517,Internal Medicine,LIC936188,9,70686,PA,Medium,1,System A,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2019-11-07"", ""board_certification"": ""2015-02-25""}",3.4,"{""pediatric"": 65, ""adult"": 17, ""elderly"": 54}"
PROV00518,Healthcare Provider 518,Family Practice,LIC858171,31,40733,IL,Small,0,System A,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2018-10-11"", ""board_certification"": ""2018-06-11""}",3.4,"{""pediatric"": 76, ""adult"": 8, ""elderly"": 51}"
PROV00519,Healthcare Provider 519,Pediatrics,LIC914299,8,76262,IL,Small,1,System C,"Network2,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,English","{""medical_license"": ""2015-03-17"", ""board_certification"": ""2018-08-04""}",3.4,"{""pediatric"": 57, ""adult"": 12, ""elderly"": 48}"
PROV00520,Healthcare Provider 520,Orthopedics,LIC469792,23,98905,NY,Small,1,System A,"Network3,Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","French,Chinese","{""medical_license"": ""2016-10-28"", ""board_certification"": ""2020-10-15""}",4.1,"{""pediatric"": 67, ""adult"": 76, ""elderly"": 70}"
PROV00521,Healthcare Provider 521,Cardiology,LIC364395,22,37027,FL,Small,0,System A,"Network3,Network2,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",French,"{""medical_license"": ""2023-09-10"", ""board_certification"": ""2015-12-16""}",3.5,"{""pediatric"": 70, ""adult"": 57, ""elderly"": 35}"
PROV00522,Healthcare Provider 522,Orthopedics,LIC957303,22,56015,FL,Small,1,System A,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Spanish,"{""medical_license"": ""2017-07-18"", ""board_certification"": ""2018-05-31""}",3.8,"{""pediatric"": 88, ""adult"": 20, ""elderly"": 4}"
PROV00523,Healthcare Provider 523,Internal Medicine,LIC923265,11,34398,NY,Large,1,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2023-01-02"", ""board_certification"": ""2015-06-20""}",3.5,"{""pediatric"": 40, ""adult"": 31, ""elderly"": 91}"
PROV00524,Healthcare Provider 524,Cardiology,LIC705398,7,24650,TX,Large,0,System B,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2019-04-02"", ""board_certification"": ""2023-01-23""}",3.7,"{""pediatric"": 19, ""adult"": 36, ""elderly"": 9}"
PROV00525,Healthcare Provider 525,Cardiology,LIC689428,32,15147,IL,Small,1,Legacy,"Network1,Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,French","{""medical_license"": ""2019-05-24"", ""board_certification"": ""2018-10-02""}",4.5,"{""pediatric"": 58, ""adult"": 22, ""elderly"": 23}"
PROV00526,Healthcare Provider 526,Orthopedics,LIC822496,5,96322,PA,Large,0,Legacy,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2019-07-21"", ""board_certification"": ""2018-01-11""}",5.0,"{""pediatric"": 9, ""adult"": 55, ""elderly"": 73}"
PROV00527,Healthcare Provider 527,Neurology,LIC277763,29,31301,NY,Small,0,Legacy,"Network2,Network4,Network1","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2018-12-11"", ""board_certification"": ""2023-05-03""}",3.3,"{""pediatric"": 22, ""adult"": 5, ""elderly"": 67}"
PROV00528,Healthcare Provider 528,Family Practice,LIC550400,20,11537,TX,Small,0,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2022-06-07"", ""board_certification"": ""2020-09-21""}",4.3,"{""pediatric"": 32, ""adult"": 34, ""elderly"": 92}"
PROV00529,Healthcare Provider 529,Cardiology,LIC389962,17,72532,IL,Medium,0,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,Chinese","{""medical_license"": ""2015-02-04"", ""board_certification"": ""2016-12-11""}",3.7,"{""pediatric"": 0, ""adult"": 63, ""elderly"": 51}"
PROV00530,Healthcare Provider 530,Internal Medicine,LIC410414,6,59833,IL,Large,0,Legacy,"Network4,Network3","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Spanish","{""medical_license"": ""2018-07-21"", ""board_certification"": ""2016-06-30""}",4.2,"{""pediatric"": 39, ""adult"": 65, ""elderly"": 56}"
PROV00531,Healthcare Provider 531,Family Practice,LIC670217,18,41673,FL,Medium,1,System A,Network3,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",Chinese,"{""medical_license"": ""2020-11-14"", ""board_certification"": ""2022-05-24""}",3.0,"{""pediatric"": 25, ""adult"": 86, ""elderly"": 54}"
PROV00532,Healthcare Provider 532,Pediatrics,LIC107265,5,25733,IL,Large,0,System A,"Network3,Network2","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}",English,"{""medical_license"": ""2020-12-07"", ""board_certification"": ""2016-06-13""}",3.5,"{""pediatric"": 62, ""adult"": 65, ""elderly"": 51}"
PROV00533,Healthcare Provider 533,Cardiology,LIC708952,30,16041,NY,Medium,0,System B,Network2,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2019-12-09"", ""board_certification"": ""2019-04-04""}",4.9,"{""pediatric"": 16, ""adult"": 72, ""elderly"": 61}"
PROV00534,Healthcare Provider 534,Neurology,LIC386453,31,91899,NY,Medium,0,System B,Network1,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Spanish,English","{""medical_license"": ""2018-04-26"", ""board_certification"": ""2014-12-18""}",3.6,"{""pediatric"": 41, ""adult"": 52, ""elderly"": 3}"
PROV00535,Healthcare Provider 535,Neurology,LIC245693,7,28174,PA,Medium,0,System C,Network4,"{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","Chinese,Spanish","{""medical_license"": ""2021-08-06"", ""board_certification"": ""2017-09-11""}",4.6,"{""pediatric"": 72, ""adult"": 86, ""elderly"": 50}"
PROV00536,Healthcare Provider 536,Cardiology,LIC755152,12,85235,NY,Large,0,System B,"Network3,Network4","{""monday"": ""9:00-17:00"", ""tuesday"": ""9:00-17:00"", ""wednesday"": ""9:00-17:00"", ""thursday"": ""9:00-17:00"", ""friday"": ""9:00-16:00""}","English,Chinese","{""medical_license"": ""2023-01-21"", ""board_certification"": ""2018-04-21""}",4.9,"{""pediatric"": 58, ""adult"": 84, ""elderly"": 24}"
